N,P,K,temperature,humidity,ph,rainfall,label,Total_NPK,N_P_ratio,N_K_ratio,P_K_ratio
32,60,83,19.69141713,19.44225438,8.829273328,91.76071648,chickpea,175,0.5333333333333333,0.3855421686746988,0.7228915662650602
22,78,76,17.84851658,19.09172907,8.621662982,76.32470713,chickpea,176,0.28205128205128205,0.2894736842105263,1.0263157894736843
31,79,75,18.8202251,16.1074793,8.204862075,89.73119396,chickpea,185,0.3924050632911392,0.41333333333333333,1.0533333333333332
28,58,81,17.47500984,16.54314829,6.18042747,93.35034262,chickpea,167,0.4827586206896552,0.345679012345679,0.7160493827160493
57,58,77,18.72649425,17.58406365,7.978996755,81.20176515,chickpea,192,0.9827586206896551,0.7402597402597403,0.7532467532467533
49,55,78,18.65580107,16.17772668,7.863113671,81.70769297,chickpea,182,0.8909090909090909,0.6282051282051282,0.7051282051282052
46,76,77,18.2356751,19.68538502,6.967843048,83.74879344,chickpea,199,0.6052631578947368,0.5974025974025974,0.987012987012987
54,61,77,18.81198127,15.21618225,6.206582192999999,77.54294240000002,chickpea,192,0.8852459016393442,0.7012987012987013,0.7922077922077922
38,60,76,18.65054116,17.80852431,8.868741443,77.92798682,chickpea,174,0.6333333333333333,0.5,0.7894736842105263
59,55,79,20.36720401,16.89574311,8.766128654,82.2545577,chickpea,193,1.0727272727272728,0.7468354430379747,0.6962025316455697
36,76,75,18.38120357,16.63805158,8.736337905,70.52056697,chickpea,187,0.47368421052631576,0.48,1.0133333333333334
57,68,81,17.17012591,17.30457712,8.081095263,72.78624223,chickpea,206,0.8382352941176471,0.7037037037037037,0.8395061728395061
35,66,81,19.37101121,15.77458129,6.138243973,85.24819851,chickpea,182,0.5303030303030303,0.43209876543209874,0.8148148148148148
35,64,78,17.92845928,14.27327988,7.496645259,85.37378769,chickpea,177,0.546875,0.44871794871794873,0.8205128205128205
52,60,79,19.45339934,18.23490739,8.380185271,75.6317566,chickpea,191,0.8666666666666667,0.6582278481012658,0.759493670886076
27,76,83,19.12829388,14.92241479,6.289614016,89.61857826,chickpea,186,0.35526315789473684,0.3253012048192771,0.9156626506024096
57,60,84,19.1034283,17.26184541,6.586777189,75.49101167,chickpea,201,0.95,0.6785714285714286,0.7142857142857143
52,68,78,17.48504075,16.96070581,6.89655198,86.05078037,chickpea,198,0.7647058823529411,0.6666666666666666,0.8717948717948718
43,79,79,19.40751744,18.98030507,7.8067476560000015,80.25064637,chickpea,201,0.5443037974683544,0.5443037974683544,1.0
44,74,85,20.18649426,19.63719995,7.150681303,78.26039559,chickpea,203,0.5945945945945946,0.5176470588235295,0.8705882352941177
24,55,78,17.30287885,15.15405941,6.64919573,75.57790384,chickpea,157,0.43636363636363634,0.3076923076923077,0.7051282051282052
29,77,75,17.50361137,15.48083156,7.778591617999999,72.9446671,chickpea,181,0.37662337662337664,0.38666666666666666,1.0266666666666666
20,60,78,18.17234999,14.70085967,6.358740355,90.7760707,chickpea,158,0.3333333333333333,0.2564102564102564,0.7692307692307693
56,67,78,17.57445618,16.71826572,8.255450758,77.81891424,chickpea,201,0.835820895522388,0.717948717948718,0.8589743589743589
37,66,85,20.93175255,18.91295403,6.456148474,78.06910795,chickpea,188,0.5606060606060606,0.43529411764705883,0.7764705882352941
49,71,76,19.71098332,17.63879418,6.613072145,85.57925437,chickpea,196,0.6901408450704225,0.6447368421052632,0.9342105263157895
59,69,80,19.07937684,17.86754927,8.165359297,69.40619137,chickpea,208,0.855072463768116,0.7375,0.8625
20,79,77,18.54988627,16.02542689,7.64867466,76.32565249,chickpea,176,0.25316455696202533,0.2597402597402597,1.025974025974026
24,56,85,18.19903647,17.41333199,6.545888558,80.6405403,chickpea,165,0.42857142857142855,0.2823529411764706,0.6588235294117647
51,72,75,18.88852533,14.99451145,7.1042247970000005,80.11133840000002,chickpea,198,0.7083333333333334,0.68,0.96
57,73,85,18.49311205,14.72115044,7.358099622,91.94595352,chickpea,215,0.7808219178082192,0.6705882352941176,0.8588235294117647
22,64,82,19.48974337,17.17260319,6.4740245000000005,87.51312796,chickpea,168,0.34375,0.2682926829268293,0.7804878048780488
52,73,79,17.25769499,18.74943955,7.840339388999999,94.00287214,chickpea,204,0.7123287671232876,0.6582278481012658,0.9240506329113924
29,75,75,19.62416326,18.71483156,7.064790365,88.4585692,chickpea,179,0.38666666666666666,0.38666666666666666,1.0
44,59,78,20.67526473,19.85388984,7.599033472,84.78344008,chickpea,181,0.7457627118644068,0.5641025641025641,0.7564102564102564
41,69,82,20.02381489,16.63294455,6.715587232000001,68.97806542,chickpea,192,0.5942028985507246,0.5,0.8414634146341463
52,56,85,20.118744600000007,14.44228303,6.81712422,88.68168643,chickpea,193,0.9285714285714286,0.611764705882353,0.6588235294117647
34,76,80,20.65691793,15.84572566,7.985417393,65.23811143,chickpea,190,0.4473684210526316,0.425,0.95
42,74,83,19.2582557,14.2804191,7.545258424,65.78042032,chickpea,199,0.5675675675675675,0.5060240963855421,0.891566265060241
34,71,79,17.927806,15.85622899,7.728998197,74.63872762,chickpea,184,0.4788732394366197,0.43037974683544306,0.8987341772151899
27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,chickpea,179,0.3698630136986301,0.34177215189873417,0.9240506329113924
30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,chickpea,179,0.42857142857142855,0.379746835443038,0.8860759493670886
57,57,75,17.09104223,18.25142068,7.785039076,87.27444866,chickpea,189,1.0,0.76,0.76
27,79,82,17.06579293,17.54024066,6.307004922999999,70.87150577,chickpea,188,0.34177215189873417,0.32926829268292684,0.9634146341463414
32,71,85,20.62767492,14.44008871,6.4039823160000005,92.06630306,chickpea,188,0.4507042253521127,0.3764705882352941,0.8352941176470589
31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,chickpea,189,0.40789473684210525,0.3780487804878049,0.926829268292683
33,75,84,19.46210401,18.72831993,7.217018459,68.81405149,chickpea,192,0.44,0.39285714285714285,0.8928571428571429
47,80,77,17.18248372,16.42891834,7.561108006,72.85017344,chickpea,204,0.5875,0.6103896103896104,1.0389610389610389
54,62,80,17.48911699,16.39055394,7.489545074,79.45758333,chickpea,196,0.8709677419354839,0.675,0.775
47,79,78,17.48395377,14.76014523,6.609696734,65.11365631,chickpea,204,0.5949367088607594,0.6025641025641025,1.0128205128205128
35,57,83,19.48316794,17.44534641,7.476800943,80.4986291,chickpea,175,0.6140350877192983,0.42168674698795183,0.6867469879518072
53,73,77,19.71359733,18.09665739,7.325451279,73.64476535,chickpea,203,0.726027397260274,0.6883116883116883,0.948051948051948
45,61,78,19.48649305,16.06240074,6.489389282,81.52842690000001,chickpea,184,0.7377049180327869,0.5769230769230769,0.782051282051282
37,78,79,19.95264829,14.82633099,7.786366322,88.6810311,chickpea,194,0.47435897435897434,0.46835443037974683,0.9873417721518988
30,75,81,19.41789736,16.80472243,6.4084378860000015,68.4951189,chickpea,186,0.4,0.37037037037037035,0.9259259259259259
37,55,82,19.45591848,18.02235902,8.423873703,78.44910564,chickpea,174,0.6727272727272727,0.45121951219512196,0.6707317073170732
53,65,76,20.19137759,16.41998269,8.719960893,77.33795356,chickpea,194,0.8153846153846154,0.6973684210526315,0.8552631578947368
22,60,85,18.8392908,14.74071856,7.811997977000001,94.78189594,chickpea,167,0.36666666666666664,0.25882352941176473,0.7058823529411765
60,61,78,20.71219282,19.83643308,6.317153205,94.03659867,chickpea,199,0.9836065573770492,0.7692307692307693,0.782051282051282
42,67,77,18.99424448,15.9362937,7.114405288,78.69707199,chickpea,186,0.6268656716417911,0.5454545454545454,0.8701298701298701
39,76,76,19.96837462,15.57324389,8.135900726000001,69.15759062,chickpea,191,0.5131578947368421,0.5131578947368421,1.0
35,63,76,17.81564548,17.60756635,7.714153037999999,90.82097601,chickpea,174,0.5555555555555556,0.4605263157894737,0.8289473684210527
30,65,82,20.71424384,15.27824066,7.103798069,76.77888672,chickpea,177,0.46153846153846156,0.36585365853658536,0.7926829268292683
57,56,78,17.34150229,18.75626255,8.861479668,67.9545435,chickpea,191,1.0178571428571428,0.7307692307692307,0.717948717948718
48,65,78,17.43732714,14.33847406,7.861128148,73.0926704,chickpea,191,0.7384615384615385,0.6153846153846154,0.8333333333333334
36,56,83,18.89780215,19.76182946,7.4526709,69.09512477,chickpea,175,0.6428571428571429,0.43373493975903615,0.6746987951807228
40,58,75,18.59190771,14.77959596,7.168096055,89.60982451,chickpea,173,0.6896551724137931,0.5333333333333333,0.7733333333333333
49,69,82,18.31561493,15.36143547,7.26311855,81.78710463,chickpea,200,0.7101449275362319,0.5975609756097561,0.8414634146341463
13,60,25,17.13692774,20.59541693,5.68597166,128.256862,kidneybeans,98,0.21666666666666667,0.52,2.4
25,70,16,19.63474332,18.90705639,5.759237003,106.3598183,kidneybeans,111,0.35714285714285715,1.5625,4.375
31,55,22,22.91350245,21.33953114,5.873171894,109.225556,kidneybeans,108,0.5636363636363636,1.4090909090909092,2.5
40,64,16,16.43340342,24.24045875,5.926676985,140.3717815,kidneybeans,120,0.625,2.5,4.0
2,61,20,22.13974653,23.02251117,5.95561668,76.64128258,kidneybeans,83,0.03278688524590164,0.1,3.05
26,65,22,17.84806561,18.77621951,5.9499490810000015,143.09841709999995,kidneybeans,113,0.4,1.1818181818181819,2.9545454545454546
17,57,21,19.88394011,20.31564139,5.7892142889999985,60.91974792,kidneybeans,95,0.2982456140350877,0.8095238095238095,2.7142857142857144
26,80,18,19.32509638,23.3334788,5.581021521,104.7783947,kidneybeans,124,0.325,1.4444444444444444,4.444444444444445
17,59,17,18.416700100000003,23.42829938,5.689858133,132.9801054,kidneybeans,93,0.288135593220339,1.0,3.4705882352941178
27,59,22,21.81167649,23.20591245,5.7941585039999985,130.0608093,kidneybeans,108,0.4576271186440678,1.2272727272727273,2.6818181818181817
28,58,24,19.72702528,18.28173015,5.748190462999999,143.7630894,kidneybeans,110,0.4827586206896552,1.1666666666666667,2.4166666666666665
25,57,19,17.15432954,19.87070659,5.566522896,87.99669731,kidneybeans,101,0.43859649122807015,1.3157894736842106,3.0
28,80,17,19.62207826,18.67170854,5.809419584,144.1567454,kidneybeans,125,0.35,1.6470588235294117,4.705882352941177
25,60,22,21.63149148,21.17919701,5.887263027,134.3649948,kidneybeans,107,0.4166666666666667,1.1363636363636365,2.727272727272727
12,78,23,16.06522754,18.72479695,5.99812453,88.06638775,kidneybeans,113,0.15384615384615385,0.5217391304347826,3.391304347826087
6,77,25,20.61162204,24.36314135,5.792744849,69.63833855,kidneybeans,108,0.07792207792207792,0.24,3.08
22,79,17,21.42451099,20.39659714,5.912289889,116.5206923,kidneybeans,118,0.27848101265822783,1.2941176470588236,4.647058823529412
27,80,15,19.07096165,21.21092266,5.7883869510000014,86.21917578,kidneybeans,122,0.3375,1.8,5.333333333333333
10,55,23,21.18853178,19.63438599,5.728233081,137.1948633,kidneybeans,88,0.18181818181818182,0.43478260869565216,2.391304347826087
23,65,20,23.0429097,22.42610972,5.833940084,108.3684316,kidneybeans,108,0.35384615384615387,1.15,3.25
19,78,16,20.65375833,23.10538637,5.967533236,67.71768947,kidneybeans,113,0.24358974358974358,1.1875,4.875
19,65,25,18.09551014,18.29318436,5.6250964460000015,144.7902323,kidneybeans,109,0.2923076923076923,0.76,2.6
22,70,19,18.23775702,21.07643273,5.515615023,69.44951585,kidneybeans,111,0.3142857142857143,1.1578947368421053,3.6842105263157894
37,64,22,17.48189735,18.8251973,5.954665349,121.9401369,kidneybeans,123,0.578125,1.6818181818181819,2.909090909090909
11,71,17,19.9191786,21.47324158,5.74644777,82.68554379,kidneybeans,99,0.15492957746478872,0.6470588235294118,4.176470588235294
18,79,20,20.27514686,23.2353604,5.877347515,139.7521543,kidneybeans,117,0.22784810126582278,0.9,3.95
21,63,17,15.77370214,19.2303162,5.979973965,108.3441414,kidneybeans,101,0.3333333333333333,1.2352941176470589,3.7058823529411766
24,80,22,16.71170642,19.17651433,5.635993966,96.77285817,kidneybeans,126,0.3,1.0909090909090908,3.6363636363636362
34,60,22,17.66148158,18.15302753,5.635231778,100.6711761,kidneybeans,116,0.5666666666666667,1.5454545454545454,2.727272727272727
16,75,21,18.50692825,23.61670065,5.679224346,87.05132890000002,kidneybeans,112,0.21333333333333335,0.7619047619047619,3.5714285714285716
17,77,23,24.51324787,20.81527638,5.670062975,64.19497947,kidneybeans,117,0.22077922077922077,0.7391304347826086,3.347826086956522
37,72,18,18.87614998,24.54038287,5.724242065,105.4120514,kidneybeans,127,0.5138888888888888,2.0555555555555554,4.0
40,73,20,21.59343016,20.31871249,5.811314232000001,61.13872036,kidneybeans,133,0.547945205479452,2.0,3.65
9,77,17,20.12373284,24.45202552,5.783425416,106.158201,kidneybeans,103,0.11688311688311688,0.5294117647058824,4.529411764705882
1,62,23,15.43546065,18.37477907,5.607808432000001,139.0302034,kidneybeans,86,0.016129032258064516,0.043478260869565216,2.6956521739130435
33,59,22,22.64236876,21.59396123,5.946999529,122.3886015,kidneybeans,114,0.559322033898305,1.5,2.6818181818181817
23,59,19,21.98560799,24.87304788,5.852046999,129.5650601,kidneybeans,101,0.3898305084745763,1.2105263157894737,3.1052631578947367
6,62,22,20.53052663,18.09224048,5.824090984,120.4509288,kidneybeans,90,0.0967741935483871,0.2727272727272727,2.8181818181818183
25,63,20,15.78601387,21.14544088,5.502999119,95.17028129,kidneybeans,108,0.3968253968253968,1.25,3.15
7,79,23,19.6365349,19.68751084,5.821649914,96.65888933,kidneybeans,109,0.08860759493670886,0.30434782608695654,3.4347826086956523
8,72,17,20.57341244,19.7520218,5.711439256,87.87869161,kidneybeans,97,0.1111111111111111,0.47058823529411764,4.235294117647059
27,64,15,20.16080524,24.84207559,5.514927264,138.2362122,kidneybeans,106,0.421875,1.8,4.266666666666667
28,66,23,21.53989176,24.25386207,5.99616119,120.6913038,kidneybeans,117,0.42424242424242425,1.2173913043478262,2.869565217391304
32,57,18,15.53834801,23.75560241,5.695422862999999,107.3850593,kidneybeans,107,0.5614035087719298,1.7777777777777777,3.1666666666666665
27,56,22,19.91853092,20.70099804,5.833010957999999,108.6434544,kidneybeans,105,0.48214285714285715,1.2272727272727273,2.5454545454545454
17,77,24,20.76952209,18.93146941,5.568456899,109.0193712,kidneybeans,118,0.22077922077922077,0.7083333333333334,3.2083333333333335
0,65,15,23.46168338,23.22197648,5.645435626,95.84253438,kidneybeans,80,0.0,0.0,4.333333333333333
13,72,21,24.32116642,21.0278674,5.821194486,60.27552528,kidneybeans,106,0.18055555555555555,0.6190476190476191,3.4285714285714284
34,60,23,20.12574053,24.96969858,5.659254981,100.0497183,kidneybeans,117,0.5666666666666667,1.4782608695652173,2.608695652173913
9,80,19,21.80619564,18.57086554,5.945465949,125.0972687,kidneybeans,108,0.1125,0.47368421052631576,4.2105263157894735
11,72,20,19.52226241,24.92607153,5.9511774520000005,113.334026,kidneybeans,103,0.1527777777777778,0.55,3.6
3,67,24,17.00067625,19.90790546,5.5208800139999985,103.2926407,kidneybeans,94,0.04477611940298507,0.125,2.7916666666666665
35,69,23,16.78791503,24.96881755,5.578410206,75.45328039,kidneybeans,127,0.5072463768115942,1.5217391304347827,3.0
3,77,25,24.84906168,22.89464642,5.608165195,62.21292186,kidneybeans,105,0.03896103896103896,0.12,3.08
23,62,19,16.51783455,20.4555596,5.609435127999999,98.77794225,kidneybeans,104,0.3709677419354839,1.2105263157894737,3.263157894736842
22,71,17,18.15300153,19.38602098,5.509295379,107.6907964,kidneybeans,110,0.30985915492957744,1.2941176470588236,4.176470588235294
31,79,25,23.18864385,22.3104551,5.902033406,63.38208822,kidneybeans,135,0.3924050632911392,1.24,3.16
34,59,18,23.38002569,21.98879437,5.744117663,87.66898664,kidneybeans,111,0.576271186440678,1.8888888888888888,3.2777777777777777
12,63,17,18.358923,19.37703396,5.717143397,138.414764,kidneybeans,92,0.19047619047619047,0.7058823529411765,3.7058823529411766
27,56,20,19.25975367,20.51346956,5.542690119,94.9533526,kidneybeans,103,0.48214285714285715,1.35,2.8
7,63,24,22.95458237,24.03553105,5.858617867,107.7315386,kidneybeans,94,0.1111111111111111,0.2916666666666667,2.625
24,67,22,20.120043,22.89845607,5.618844277000001,104.6252153,kidneybeans,113,0.3582089552238806,1.0909090909090908,3.0454545454545454
11,71,24,21.14011423,22.7182355,5.6066203460000015,141.6056722,kidneybeans,106,0.15492957746478872,0.4583333333333333,2.9583333333333335
37,74,15,24.92360104,18.22590825,5.582178402,62.7089169,kidneybeans,126,0.5,2.466666666666667,4.933333333333334
25,76,24,15.33042636,24.91506728,5.56503533,135.3315583,kidneybeans,125,0.32894736842105265,1.0416666666666667,3.1666666666666665
34,66,17,18.81097271,21.27833035,5.889614577000001,125.084915,kidneybeans,117,0.5151515151515151,2.0,3.8823529411764706
20,69,15,23.44260668,22.77255917,5.934136378,107.4137246,kidneybeans,104,0.2898550724637681,1.3333333333333333,4.6
37,65,16,22.8352024,18.97267518,5.683548308,63.59276673,kidneybeans,118,0.5692307692307692,2.3125,4.0625
18,74,15,24.9035819,22.27512704,5.70836603,146.4727237,kidneybeans,107,0.24324324324324326,1.2,4.933333333333334
4,67,25,23.78709569,24.35679348,5.948164454,119.6404412,kidneybeans,96,0.05970149253731343,0.16,2.68
37,56,25,22.05592283,19.60379304,5.7747551439999985,126.7265372,kidneybeans,118,0.6607142857142857,1.48,2.24
5,59,15,18.87492997,20.18238348,5.97229163,134.1811718,kidneybeans,79,0.0847457627118644,0.3333333333333333,3.933333333333333
11,61,21,18.62328774,23.02410338,5.532100554,135.33780330000002,kidneybeans,93,0.18032786885245902,0.5238095238095238,2.9047619047619047
22,80,20,23.00884744,18.86880997,5.669560726,100.118612,kidneybeans,122,0.275,1.1,4.0
12,61,19,19.33162606,24.13995025,5.655726817000001,68.51253427,kidneybeans,92,0.19672131147540983,0.631578947368421,3.210526315789474
5,74,21,16.24469193,21.35793891,5.5917040139999985,66.97053257,kidneybeans,100,0.06756756756756757,0.23809523809523808,3.5238095238095237
27,69,22,17.91652287,24.90814655,5.932323085,69.14681022,kidneybeans,118,0.391304347826087,1.2272727272727273,3.1363636363636362
